Title,Price,Price_in_PKR,Area,Area_in_Sqft,City,Sub_Location,Location,Full_Location,Bedrooms,Bathrooms,Property_Type,Built_Year,Parking_Spaces,Servant_Quarters,Store_Rooms,Kitchens,Drawing_Rooms,Dining_Rooms,Study_Rooms,Prayer_Rooms,Powder_Rooms,Lounge_or_Sitting_Rooms,Laundry_Rooms,Floors,Furnished,URL
"Excelleny House For Sale Size 5+1 Marla DHA Phase 5 - Sector F, DHA Defence Phase 5, DHA Defence, Islamabad ID54119211 - Zameen.com",PKR 4.8 Crore,48000000,13.3 Marla,3620.93,Islamabad,DHA Phase 5 - Sector F,"DHA Phase 5 - Sector F, DHA Defence Phase 5, DHA Defence, Islamabad","DHA Phase 5 - Sector F, DHA Defence Phase 5, DHA Defence, Islamabad",4,5,House,2026,1,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_f_excelleny_house_for_sale_size_5_1_marla-54119211-8836-1.html
"Beautiful One Kanal House For Sale Sector G DHA 2 Islamabad DHA Defence Phase 2, DHA Defence, Islamabad ID54161765 - Zameen.com",PKR 12 Crore,120000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",6,6,House,2016,1,2,1,2,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_beautiful_one_kanal_house_for_sale_sector_g_dha_2_islamabad-54161765-339-1.html
"Direct Owner One Bedroom Flat For Sale On Easy Installment Plan In Domination Heights In FMC By B-17 Islamabad Faisal Margalla City, B-17, Islamabad ID51462648 - Zameen.com",PKR 87 Lakh,8700000,2.5 Marla,680.62,Islamabad,Faisal Margalla City,"Faisal Margalla City, B-17, Islamabad","Faisal Margalla City, B-17, Islamabad",1,1,Flat,2024,1,1,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/b_17_faisal_margalla_city_direct_owner_one_bedroom_flat_for_sale_on_easy_installment_plan_in_domination_heights_in_fmc_by_b-17_islamabad-51462648-13424-1.html
"2 Bedroom Flat/Apartment For Sale In The Galleria Bahria Enclave Islamabad, Bahria Town At Reasonable Price. Bahria Enclave, Bahria Town, Islamabad ID52346344 - Zameen.com",PKR 1.17 Crore,11700000,6.1 Marla,1660.72,Islamabad,Bahria Enclave,"Bahria Enclave, Bahria Town, Islamabad","Bahria Enclave, Bahria Town, Islamabad",2,2,Flat,2024,1,1,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/bahria_town_bahria_enclave_2_bedroom_flat_apartment_for_sale_in_the_galleria_bahria_enclave_islamabad_bahria_town_at_reasonable_price-52346344-1705-1.html
"One Bedroom Flat Directly Available For Sale In Green Height B-17 Islamabad At Reasonable Price In Block A B-17, Islamabad ID50905833 - Zameen.com",PKR 48 Lakh,4800000,2.1 Marla,571.73,Islamabad,B-17,"B-17, Islamabad","B-17, Islamabad",1,1,Flat,2024,1,1,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/islamabad_b-17_one_bedroom_flat_directly_available_for_sale_in_green_height_b-17_islamabad_at_reasonable_price_in_block_a-50905833-616-1.html
"1 kanal beautiful House For Sale In DHA phase 2 Islamabad DHA Defence Phase 2, DHA Defence, Islamabad ID54152159 - Zameen.com",PKR 11.5 Crore,115000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",5,6,House,2026,3,0,2,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_beautiful_house_for_sale_in_dha_phase_2_islamabad-54152159-339-1.html
"1 Kanal Corner House Available For Sale at DHA 2 DHA Defence Phase 2, DHA Defence, Islamabad ID54105181 - Zameen.com",PKR 12 Crore,120000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",6,7,House,2026,0,0,0,0,0,0,0,0,0,0,0,2,0,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_corner_house_available_for_sale_at_dha_2-54105181-339-1.html
"1 Kanal Beautiful House For Sale In DHA Phase 2 Islamabad DHA Defence Phase 2, DHA Defence, Islamabad ID54162412 - Zameen.com",PKR 9.15 Crore,91500000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",7,7,House,2026,3,2,2,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_beautiful_house_for_sale_in_dha_phase_2_islamabad-54162412-339-1.html
"05 Marla Gray Structure House For Sale In Park View City Islamabad Park View City - Overseas Block, Park View City, Islamabad ID53852444 - Zameen.com",PKR 1.5 Crore,15000000,5 Marla,1361.25,Islamabad,Park View City - Overseas Block,"Park View City - Overseas Block, Park View City, Islamabad","Park View City - Overseas Block, Park View City, Islamabad",3,4,House,2026,2,1,1,1,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/park_view_city_park_view_city_-_overseas_block_05_marla_gray_structure_house_for_sale_in_park_view_city_islamabad-53852444-19666-1.html
"Luxury 10 Kanal Farm House For Sale In Gulberg Greens | Elite Living Near Gulberg Lake | Best Investment Opportunity Gulberg Greens, Gulberg, Islamabad ID54192220 - Zameen.com",PKR 15 Crore,150000000,12 Kanal,65340.0,Islamabad,Gulberg Greens,"Gulberg Greens, Gulberg, Islamabad","Gulberg Greens, Gulberg, Islamabad",,,Farm House,,0,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/gulberg_gulberg_greens_luxury_10_kanal_farm_house_for_sale_in_gulberg_greens_elite_living_near_gulberg_lake_best_investment_opportunity-54192220-8312-1.html
"1 Kanal Brand New Luxury Home DHA Phase 2 DHA Defence Phase 2, DHA Defence, Islamabad ID54137804 - Zameen.com",PKR 9.9 Crore,99000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",5,6,House,2026,3,2,2,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_brand_new_luxury_home_dha_phase_2-54137804-339-1.html
"5 marla Triple Storey Double Unit House for Sale in Faisal Margala City B-17 Islamabad Faisal Margalla City, B-17, Islamabad ID54254898 - Zameen.com",PKR 3.15 Crore,31500000,5 Marla,1361.25,Islamabad,Faisal Margalla City,"Faisal Margalla City, B-17, Islamabad","Faisal Margalla City, B-17, Islamabad",5,6,House,2026,1,1,1,2,1,1,1,1,1,1,1,3,0,https://www.zameen.com/Property/b_17_faisal_margalla_city_5_marla_triple_storey_double_unit_house_for_sale_in_faisal_margala_city_b-17_islamabad-54254898-13424-1.html
"Stunning Flat Is Available For sale In Zeta-1 Mall Zeta-1 Mall, GT Road, Islamabad ID53752799 - Zameen.com",PKR 4.2 Crore,42000000,6.7 Marla,1824.08,Islamabad,Zeta-1 Mall,"Zeta-1 Mall, GT Road, Islamabad","Zeta-1 Mall, GT Road, Islamabad",2,2,Flat,2023,2,1,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/gt_road_zeta-1_mall_stunning_flat_is_available_for_sale_in_zeta-1_mall-53752799-16699-1.html
"Magnificent 10-Bed Residence In Prime F-8 Location - CDA Transfer F-8, Islamabad ID49706464 - Zameen.com",PKR 30 Crore,300000000,2 Kanal,10890.0,Islamabad,F-8,"F-8, Islamabad","F-8, Islamabad",10,,House,2024,5,2,1,3,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/islamabad_f-8_magnificent_10-bed_residence_in_prime_f-8_location_-_cda_transfer-49706464-166-1.html
"House For Sale With Extra Land F-8, Islamabad ID49330955 - Zameen.com",PKR 26 Crore,260000000,1.3 Kanal,7078.5,Islamabad,F-8,"F-8, Islamabad","F-8, Islamabad",6,6,House,2023,1,1,1,2,1,1,1,1,1,1,1,1,1,https://www.zameen.com/Property/islamabad_f-8_house_for_sale_with_extra_land-49330955-166-1.html
"Luxurious Mansion For Sale In F-8 Sector - Prime Location, Exclusive Features F-8, Islamabad ID49610246 - Zameen.com",PKR 65 Crore,650000000,4 Kanal,21780.0,Islamabad,F-8,"F-8, Islamabad","F-8, Islamabad",8,6,House,2016,1,1,2,2,1,1,0,0,1,1,1,,1,https://www.zameen.com/Property/islamabad_f-8_luxurious_mansion_for_sale_in_f-8_sector_-_prime_location_exclusive_features-49610246-166-1.html
"I. 10/2 New house 25x60 for sale Real pics attached I-10/2, I-10, Islamabad ID54201625 - Zameen.com",PKR 5.25 Crore,52500000,6 Marla,1633.5,Islamabad,I-10/2,"I-10/2, I-10, Islamabad","I-10/2, I-10, Islamabad",4,4,House,2020,2,0,0,0,0,0,0,0,0,0,0,,1,https://www.zameen.com/Property/i_10_i-10_2_i_10_2_new_house_25x60_for_sale_real_pics_attached-54201625-3421-1.html
"House In Bahria Enclave For Sale Bahria Enclave, Bahria Town, Islamabad ID48266498 - Zameen.com",PKR 2.75 Crore,27500000,5 Marla,1361.25,Islamabad,Bahria Enclave,"Bahria Enclave, Bahria Town, Islamabad","Bahria Enclave, Bahria Town, Islamabad",3,4,House,2024,1,1,1,1,1,1,1,1,1,1,1,1,0,https://www.zameen.com/Property/bahria_town_bahria_enclave_house_in_bahria_enclave_for_sale-48266498-1705-1.html
"E-11 Two Bedroom Apartment For Sale E-11, Islamabad ID52564959 - Zameen.com",PKR 1.55 Crore,15500000,5.6 Marla,1524.6,Islamabad,E-11,"E-11, Islamabad","E-11, Islamabad",2,2,Flat,1,1,1,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/islamabad_e-11_e-11_two_bedroom_apartment_for_sale-52564959-329-1.html
"Elegant Design Brand New 1 Kanal House With Swimming Pool DHA Defence Phase 2, DHA Defence, Islamabad ID54127799 - Zameen.com",PKR 12.75 Crore,127500000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",5,6,House,2026,3,1,1,1,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_elegant_design_brand_new_1_kanal_house_with_swimming_pool-54127799-339-1.html
"5 Marla Twin Houses at Prime Location Of B-17 Islamabad MPCHS - Multi Gardens, B-17, Islamabad ID54183822 - Zameen.com",PKR 2.6 Crore,26000000,5 Marla,1361.25,Islamabad,MPCHS - Multi Gardens,"MPCHS - Multi Gardens, B-17, Islamabad","MPCHS - Multi Gardens, B-17, Islamabad",5,6,House,2026,1,1,2,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/b_17_mpchs_-_multi_gardens_5_marla_twin_houses_at_prime_location_of_b-17_islamabad-54183822-3115-1.html
"A Prime Location 1000 Square Feet Flat Is Up For Grabs In F-11 F-11, Islamabad ID53797047 - Zameen.com",PKR 1.75 Crore,17500000,4.4 Marla,1197.9,Islamabad,F-11,"F-11, Islamabad","F-11, Islamabad",,1,Flat,,1,0,0,1,1,1,0,0,0,1,0,,0,https://www.zameen.com/Property/islamabad_f-11_a_prime_location_1000_square_feet_flat_is_up_for_grabs_in_f-11-53797047-163-1.html
"Semi-Furnished 1 Kanal House For Sale in DHA Phase 2 Islamabad DHA Defence Phase 2, DHA Defence, Islamabad ID54250620 - Zameen.com",PKR 12.8 Crore,128000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",5,6,House,2025,3,1,1,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_semi-furnished_1_kanal_house_for_sale_in_dha_phase_2_islamabad-54250620-339-1.html
"Prime Location Luxury House For Sale In DHA Phase 2** Near To Giga Mall Near To Masjid Near To Control Park Near To Control Commercial Near To Hospital Near To Aps DHA Defence Phase 2, DHA Defence, Islamabad ID54155604 - Zameen.com",PKR 12.5 Crore,125000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",5,6,House,2026,3,20,2,2,1,1,1,1,1,1,1,1,0,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_prime_location_luxury_house_for_sale_in_dha_phase_2_near_to_giga_mall_near_to_masjid_near_to_control_park_near_to_control_commercial_near_to_hospital_near_to_aps-54155604-339-1.html
"To sale You Can Find Spacious House In Airport Green Garden - Block A Airport Green Garden - Block A, Airport Green Garden, Kashmir Highway, Islamabad ID53962748 - Zameen.com",PKR 1.4 Crore,14000000,5 Marla,1361.25,Islamabad,Airport Green Garden - Block A,"Airport Green Garden - Block A, Airport Green Garden, Kashmir Highway, Islamabad","Airport Green Garden - Block A, Airport Green Garden, Kashmir Highway, Islamabad",4,4,House,2026,2,1,1,2,1,1,1,1,1,1,1,3,0,https://www.zameen.com/Property/airport_green_garden_airport_green_garden_-_block_a_to_sale_you_can_find_spacious_house_in_airport_green_garden_-_block_a-53962748-19371-1.html
"Main Double Road MPCHS - Block B, MPCHS - Multi Gardens, B-17, Islamabad ID54004307 - Zameen.com",PKR 10 Crore,100000000,1 Kanal,5445.0,Islamabad,MPCHS - Block B,"MPCHS - Block B, MPCHS - Multi Gardens, B-17, Islamabad","MPCHS - Block B, MPCHS - Multi Gardens, B-17, Islamabad",10,6,House,,1,0,0,0,0,0,0,0,0,0,0,,1,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_b_main_double_road-54004307-3117-1.html
"An Exclusive 2 Kanal Fully Furnished Modern House Will Be Available For Sale Within This Month. DHA Defence Phase 2, DHA Defence, Islamabad ID54225791 - Zameen.com",PKR 28 Crore,280000000,2 Kanal,10890.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",6,6,House,2026,4,2,1,3,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_an_exclusive_2_kanal_fully_furnished_modern_house_will_be_available_for_sale_within_this_month-54225791-339-1.html
"Two Bedrooms Apartment Available For Sale On Investor Price Al-Ghurair Giga, DHA Defence Phase 2, DHA Defence, Islamabad ID54230233 - Zameen.com",PKR 1.15 Crore,11500000,5.1 Marla,1388.47,Islamabad,Al-Ghurair Giga,"Al-Ghurair Giga, DHA Defence Phase 2, DHA Defence, Islamabad","Al-Ghurair Giga, DHA Defence Phase 2, DHA Defence, Islamabad",2,2,Flat,2021,2,0,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/dha_defence_phase_2_al-ghurair_giga_two_bedrooms_apartment_available_for_sale_on_investor_price-54230233-15113-1.html
"5 Marla Beautiful House for Sale | Sector N Bahria Enclave - Sector N, Bahria Enclave, Bahria Town, Islamabad ID53855481 - Zameen.com",PKR 2.7 Crore,27000000,5 Marla,1361.25,Islamabad,Bahria Enclave - Sector N,"Bahria Enclave - Sector N, Bahria Enclave, Bahria Town, Islamabad","Bahria Enclave - Sector N, Bahria Enclave, Bahria Town, Islamabad",3,5,House,2026,1,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_5_marla_beautiful_house_for_sale_sector_n-53855481-11975-1.html
"Semi-Corner 10.5 Marla House with 10 Marla Green Belt Bahria Enclave - Sector M, Bahria Enclave, Bahria Town, Islamabad ID54224075 - Zameen.com",PKR 5.8 Crore,58000000,10.5 Marla,2858.62,Islamabad,Bahria Enclave - Sector M,"Bahria Enclave - Sector M, Bahria Enclave, Bahria Town, Islamabad","Bahria Enclave - Sector M, Bahria Enclave, Bahria Town, Islamabad",5,7,House,2025,2,1,1,2,1,1,0,0,0,1,0,2,0,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_m_semi-corner_10_5_marla_house_with_10_marla_green_belt-54224075-11977-1.html
"5 Marla Brand-new Luxury House For Sale In G-14/4 Islamabad G-14/4, G-14, Islamabad ID54127121 - Zameen.com",PKR 5.25 Crore,52500000,5 Marla,1361.25,Islamabad,G-14/4,"G-14/4, G-14, Islamabad","G-14/4, G-14, Islamabad",5,6,House,,0,0,0,0,0,0,1,0,0,0,0,,0,https://www.zameen.com/Property/g_14_g-14_4_5_marla_brand-new_luxury_house_for_sale_in_g-14_4_islamabad-54127121-3346-1.html
"House For Sale In E-11 3 NPF E-11, Islamabad ID54178808 - Zameen.com",PKR 15 Crore,150000000,1 Kanal,5445.0,Islamabad,E-11,"E-11, Islamabad","E-11, Islamabad",10,6,House,2015,6,2,2,3,1,1,1,1,1,1,1,3,1,https://www.zameen.com/Property/islamabad_e-11_house_for_sale_in_e-11_3_npf-54178808-329-1.html
"BRAND NEW HOUSE FOR SALE IN G-11 G-11, Islamabad ID53992192 - Zameen.com",PKR 9.3 Crore,93000000,8 Marla,2178.0,Islamabad,G-11,"G-11, Islamabad","G-11, Islamabad",5,5,House,2026,2,1,1,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/islamabad_g-11_brand_new_house_for_sale_in_g-11-53992192-168-1.html
"1 And Only Top And Prime Location Of Dha 2 Islamabad At Central Park Facing Dully Furnished DHA Defence Phase 2, DHA Defence, Islamabad ID53041854 - Zameen.com",PKR 26 Crore,260000000,1.8 Kanal,9801.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",6,6,House,2022,3,2,2,2,1,1,1,1,1,1,1,3,1,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_and_only_top_and_prime_location_of_dha_2_islamabad_at_central_park_facing_dully_furnished-53041854-339-1.html
"INVESTOR PRICE HOUSE FOR SALE IN E-11 E-11/3, E-11, Islamabad ID53974534 - Zameen.com",PKR 13.5 Crore,135000000,1 Kanal,5445.0,Islamabad,E-11/3,"E-11/3, E-11, Islamabad","E-11/3, E-11, Islamabad",9,6,House,2010,3,2,2,3,1,1,1,1,1,1,1,3,0,https://www.zameen.com/Property/e_11_e-11_3_investor_price_house_for_sale_in_e-11-53974534-3238-1.html
"1 Kanal Brand New Beautiful Single Unit House DHA Defence Phase 2, DHA Defence, Islamabad ID53041848 - Zameen.com",PKR 13.9 Crore,139000000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",7,6,House,2025,3,2,2,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_brand_new_beautiful_single_unit_house-53041848-339-1.html
"BRAND NEW HOUSE FOR SALE IN F-11 F-11, Islamabad ID54227963 - Zameen.com",PKR 42 Crore,420000000,1.3 Kanal,7078.5,Islamabad,F-11,"F-11, Islamabad","F-11, Islamabad",6,6,House,2026,6,4,2,2,1,1,1,1,1,1,1,3,0,https://www.zameen.com/Property/islamabad_f-11_brand_new_house_for_sale_in_f-11-54227963-163-1.html
"INVESTOR PRICE HOUSE FOR SALE IN F-11 F-11, Islamabad ID54232082 - Zameen.com",PKR 14 Crore,140000000,16 Marla,4356.0,Islamabad,F-11,"F-11, Islamabad","F-11, Islamabad",7,6,House,2012,3,2,1,0,1,1,1,1,1,1,1,7,0,https://www.zameen.com/Property/islamabad_f-11_investor_price_house_for_sale_in_f-11-54232082-163-1.html
"DHA Phase 2 One Kanal House DHA Defence Phase 2, DHA Defence, Islamabad ID54221194 - Zameen.com",PKR 13.85 Crore,138500000,1 Kanal,5445.0,Islamabad,DHA Defence Phase 2,"DHA Defence Phase 2, DHA Defence, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad",5,5,House,2026,3,0,0,2,0,0,0,0,0,0,0,2,0,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_dha_phase_2_one_kanal_house-54221194-339-1.html
"F-7 Islamabad 666 Sq Yards House + 4 Kanal Extra Corner Land | Dead-End Street | Rare Opportunity F-7, Islamabad ID53980473 - Zameen.com",PKR 49.5 Crore,495000000,1.3 Kanal,7078.5,Islamabad,F-7,"F-7, Islamabad","F-7, Islamabad",,,House,,1,0,0,0,0,0,0,0,0,0,0,2,1,https://www.zameen.com/Property/islamabad_f-7_f-7_islamabad_666_sq_yards_house_4_kanal_extra_corner_land_dead-end_street_rare_opportunity-53980473-165-1.html
"A beautiful park face grey structure available for sale Top City 1, Islamabad ID54151640 - Zameen.com",PKR 5 Crore,50000000,1 Kanal,5445.0,Islamabad,Top City 1,"Top City 1, Islamabad","Top City 1, Islamabad",7,6,House,2026,4,2,2,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/islamabad_top_city_1_a_beautiful_park_face_grey_structure_available_for_sale-54151640-1383-1.html
"Ideally Located Three Bedroom Duplex Apartment J7 Emporium, B-17, Islamabad ID53839126 - Zameen.com",PKR 4.62 Crore,46200000,12.4 Marla,3375.9,Islamabad,J7 Emporium,"J7 Emporium, B-17, Islamabad","J7 Emporium, B-17, Islamabad",3,3,Flat,2028,1,1,1,1,1,1,1,1,1,1,1,,0,https://www.zameen.com/Property/b_17_j7_emporium_ideally_located_three_bedroom_duplex_apartment-53839126-17263-1.html
"DESIGNER HOUSE BRAND NEW FOR SALE 25*40 G-13/4, G-13, Islamabad ID53788429 - Zameen.com",PKR 4.44 Crore,44400000,4 Marla,1089.0,Islamabad,G-13/4,"G-13/4, G-13, Islamabad","G-13/4, G-13, Islamabad",5,5,House,2025,1,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/g_13_g-13_4_designer_house_brand_new_for_sale_25_40-53788429-3340-1.html
"Brand New Double Storey CDA LOP Clear Designer House In Jinnah Garden Phase 1 Islamabad Jinnah Gardens, FECHS, Islamabad ID53885450 - Zameen.com",PKR 6.7 Crore,67000000,14.2 Marla,3865.95,Islamabad,Jinnah Gardens,"Jinnah Gardens, FECHS, Islamabad","Jinnah Gardens, FECHS, Islamabad",6,6,House,2026,3,1,1,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/fechs_jinnah_gardens_brand_new_double_storey_cda_lop_clear_designer_house_in_jinnah_garden_phase_1_islamabad-53885450-1420-1.html
"Ultra-Luxury 2 Kanal Fully Furnished Mansion for Sale in DHA Islamabad DHA Defence Phase 5, DHA Defence, Islamabad ID54250645 - Zameen.com",PKR 19.5 Crore,195000000,2 Kanal,10890.0,Islamabad,DHA Defence Phase 5,"DHA Defence Phase 5, DHA Defence, Islamabad","DHA Defence Phase 5, DHA Defence, Islamabad",6,6,House,2025,6,2,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_ultra-luxury_2_kanal_fully_furnished_mansion_for_sale_in_dha_islamabad-54250645-10991-1.html
"New Modern, Double Storey House on 70ft Road, near G11 Markaz , Double Road Back , with 2 parks , Servant quarter. CDA Transfer G-11/2, G-11, Islamabad ID53409307 - Zameen.com",PKR 12.85 Crore,128500000,14 Marla,3811.5,Islamabad,G-11/2,"G-11/2, G-11, Islamabad","G-11/2, G-11, Islamabad",8,7,House,2026,3,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/g_11_g-11_2_new_modern_double_storey_house_on_70ft_road_near_g11_markaz_double_road_back_with_2_parks_servant_quarter_cda_transfer-53409307-3331-1.html
